time 	 XG 	 YG 	 ZG 	 Phi 	 Theta 	 Psi
26.977 	 18.8057 	 15.0421 	 2.84535 	 -16.9876 	 0.30406 	 -76.0084
26.9824 	 18.806 	 15.0429 	 2.84858 	 -17.2454 	 0.313311 	 -76.0537
26.9879 	 18.8063 	 15.0438 	 2.85185 	 -17.503 	 0.322355 	 -76.0994
26.9934 	 18.8066 	 15.0446 	 2.85517 	 -17.7605 	 0.331154 	 -76.1455
26.9989 	 18.807 	 15.0455 	 2.85854 	 -18.0179 	 0.339689 	 -76.1922
27.0045 	 18.8074 	 15.0464 	 2.86196 	 -18.2751 	 0.34793 	 -76.2394
27.0101 	 18.8079 	 15.0473 	 2.86544 	 -18.5321 	 0.355911 	 -76.2871
27.0158 	 18.8084 	 15.0482 	 2.86897 	 -18.789 	 0.363679 	 -76.3353
27.0215 	 18.8089 	 15.0491 	 2.87255 	 -19.0457 	 0.371238 	 -76.384
27.0273 	 18.8095 	 15.05 	 2.87618 	 -19.3023 	 0.378579 	 -76.4333
27.0331 	 18.8101 	 15.0509 	 2.87987 	 -19.5588 	 0.385667 	 -76.4832
27.039 	 18.8108 	 15.0518 	 2.88362 	 -19.815 	 0.392469 	 -76.5337
27.0449 	 18.8115 	 15.0528 	 2.88743 	 -20.071 	 0.398944 	 -76.5848
27.0509 	 18.8122 	 15.0537 	 2.8913 	 -20.3269 	 0.405108 	 -76.6366
27.057 	 18.813 	 15.0547 	 2.89523 	 -20.5825 	 0.410968 	 -76.6891
27.0632 	 18.8139 	 15.0556 	 2.89924 	 -20.8379 	 0.416531 	 -76.7423
27.0694 	 18.8148 	 15.0566 	 2.9033 	 -21.093 	 0.421771 	 -76.7963
27.0757 	 18.8158 	 15.0576 	 2.90744 	 -21.348 	 0.426639 	 -76.8511
27.082 	 18.8168 	 15.0586 	 2.91166 	 -21.6026 	 0.431136 	 -76.9068
27.0885 	 18.8179 	 15.0596 	 2.91595 	 -21.857 	 0.435277 	 -76.9634
27.095 	 18.8191 	 15.0606 	 2.92033 	 -22.1111 	 0.439054 	 -77.0208
27.1016 	 18.8203 	 15.0616 	 2.92478 	 -22.3648 	 0.442424 	 -77.0793
27.1084 	 18.8216 	 15.0627 	 2.92933 	 -22.6183 	 0.44536 	 -77.1388
27.1152 	 18.823 	 15.0637 	 2.93396 	 -22.8714 	 0.447849 	 -77.1993
27.1221 	 18.8244 	 15.0648 	 2.93868 	 -23.1242 	 0.449917 	 -77.2609
27.1291 	 18.8259 	 15.0659 	 2.9435 	 -23.3766 	 0.451519 	 -77.3238
27.1363 	 18.8275 	 15.067 	 2.94842 	 -23.6287 	 0.452613 	 -77.3879
27.1435 	 18.8292 	 15.0681 	 2.95345 	 -23.8803 	 0.453174 	 -77.4533
27.1509 	 18.831 	 15.0693 	 2.9586 	 -24.1314 	 0.453189 	 -77.5202
27.1585 	 18.8329 	 15.0704 	 2.96387 	 -24.382 	 0.452646 	 -77.5885
27.1662 	 18.8349 	 15.0716 	 2.96928 	 -24.6322 	 0.451536 	 -77.6585
27.1741 	 18.837 	 15.0728 	 2.97483 	 -24.8818 	 0.449832 	 -77.7301
27.1821 	 18.8392 	 15.0741 	 2.98052 	 -25.1308 	 0.447495 	 -77.8037
27.1903 	 18.8416 	 15.0753 	 2.98638 	 -25.3791 	 0.444444 	 -77.8792
27.1988 	 18.844 	 15.0766 	 2.9924 	 -25.6268 	 0.440593 	 -77.9569
27.2074 	 18.8467 	 15.0779 	 2.99861 	 -25.8736 	 0.435859 	 -78.0369
27.2163 	 18.8495 	 15.0793 	 3.00503 	 -26.1196 	 0.430182 	 -78.1194
27.2255 	 18.8525 	 15.0807 	 3.01166 	 -26.3646 	 0.423509 	 -78.2047
27.2349 	 18.8556 	 15.0821 	 3.01854 	 -26.6086 	 0.415751 	 -78.2931
27.2447 	 18.859 	 15.0836 	 3.02568 	 -26.8514 	 0.406818 	 -78.385
27.2549 	 18.8627 	 15.0851 	 3.03312 	 -27.0929 	 0.396531 	 -78.4807
27.2654 	 18.8666 	 15.0867 	 3.04089 	 -27.3324 	 0.384753 	 -78.5807
27.2764 	 18.8706 	 15.0883 	 3.04867 	 -27.5589 	 0.371897 	 -78.6806
27.2874 	 18.8747 	 15.0899 	 3.05644 	 -27.7723 	 0.357974 	 -78.7807
27.2984 	 18.879 	 15.0914 	 3.0642 	 -27.9725 	 0.343013 	 -78.8807
27.3094 	 18.8834 	 15.093 	 3.07194 	 -28.1595 	 0.327048 	 -78.9808
27.3204 	 18.8878 	 15.0946 	 3.07967 	 -28.3332 	 0.310068 	 -79.081
27.3314 	 18.8924 	 15.0961 	 3.08737 	 -28.4936 	 0.292066 	 -79.1812
27.3423 	 18.8971 	 15.0976 	 3.09506 	 -28.6406 	 0.273077 	 -79.2814
27.3533 	 18.9019 	 15.0992 	 3.10271 	 -28.7742 	 0.253119 	 -79.3816
27.3643 	 18.9068 	 15.1007 	 3.11033 	 -28.8942 	 0.23218 	 -79.4818
27.3752 	 18.9118 	 15.1022 	 3.11789 	 -29.0009 	 0.210237 	 -79.5819
27.3862 	 18.9169 	 15.1037 	 3.12541 	 -29.094 	 0.187317 	 -79.682
27.3971 	 18.9221 	 15.1052 	 3.13288 	 -29.1737 	 0.163491 	 -79.7821
27.4081 	 18.9275 	 15.1067 	 3.1403 	 -29.2397 	 0.138885 	 -79.8822
27.419 	 18.9329 	 15.1082 	 3.14766 	 -29.2922 	 0.113436 	 -79.9825
27.4299 	 18.9384 	 15.1096 	 3.15497 	 -29.3311 	 0.0871205 	 -80.0828
27.4409 	 18.944 	 15.1111 	 3.16221 	 -29.3566 	 0.0600651 	 -80.1832
27.4518 	 18.9497 	 15.1125 	 3.16938 	 -29.3686 	 0.0322134 	 -80.2838
27.4627 	 18.9555 	 15.114 	 3.17648 	 -29.3672 	 0.00357939 	 -80.3845
27.4736 	 18.9613 	 15.1154 	 3.1835 	 -29.3523 	 -0.0257928 	 -80.4853
27.4845 	 18.9673 	 15.1169 	 3.19046 	 -29.3241 	 -0.0558447 	 -80.5863
27.4955 	 18.9734 	 15.1183 	 3.19733 	 -29.2825 	 -0.0865623 	 -80.6875
27.5064 	 18.9796 	 15.1197 	 3.20412 	 -29.2276 	 -0.117959 	 -80.7888
27.5173 	 18.9858 	 15.1211 	 3.21084 	 -29.1593 	 -0.149889 	 -80.8903
27.5283 	 18.9922 	 15.1225 	 3.21747 	 -29.0777 	 -0.182319 	 -80.992
27.5392 	 18.9986 	 15.1239 	 3.22401 	 -28.9827 	 -0.215249 	 -81.0938
27.5501 	 19.0051 	 15.1253 	 3.23046 	 -28.8745 	 -0.248616 	 -81.1957
27.5611 	 19.0117 	 15.1267 	 3.23682 	 -28.753 	 -0.282422 	 -81.2979
27.572 	 19.0184 	 15.1281 	 3.24307 	 -28.6183 	 -0.316732 	 -81.4001
27.583 	 19.0252 	 15.1295 	 3.24922 	 -28.4702 	 -0.351606 	 -81.5025
27.594 	 19.032 	 15.1309 	 3.25526 	 -28.3088 	 -0.386961 	 -81.605
27.605 	 19.0389 	 15.1323 	 3.2612 	 -28.134 	 -0.422696 	 -81.7076
27.616 	 19.0459 	 15.1336 	 3.26703 	 -27.9461 	 -0.45872 	 -81.8105
27.627 	 19.053 	 15.135 	 3.27274 	 -27.7453 	 -0.49496 	 -81.9135
27.638 	 19.0602 	 15.1364 	 3.27831 	 -27.5318 	 -0.531366 	 -82.0166
27.649 	 19.0674 	 15.1377 	 3.28376 	 -27.3055 	 -0.567964 	 -82.1197
27.6601 	 19.0747 	 15.1391 	 3.2891 	 -27.0662 	 -0.604676 	 -82.2229
27.6711 	 19.0821 	 15.1404 	 3.29431 	 -26.8141 	 -0.641516 	 -82.3262
27.6822 	 19.0895 	 15.1418 	 3.29938 	 -26.5494 	 -0.678507 	 -82.4295
27.6932 	 19.097 	 15.1431 	 3.3043 	 -26.2723 	 -0.715676 	 -82.5328
27.7043 	 19.1046 	 15.1445 	 3.30907 	 -25.9829 	 -0.752931 	 -82.6361
27.7154 	 19.1123 	 15.1458 	 3.31368 	 -25.681 	 -0.790272 	 -82.7394
27.7265 	 19.1198 	 15.1471 	 3.31806 	 -25.3734 	 -0.826922 	 -82.8404
27.7373 	 19.1271 	 15.1484 	 3.32212 	 -25.0673 	 -0.862086 	 -82.9372
27.7477 	 19.1341 	 15.1496 	 3.3259 	 -24.7626 	 -0.895813 	 -83.0302
27.7578 	 19.1409 	 15.1508 	 3.32942 	 -24.4591 	 -0.928227 	 -83.1202
27.7675 	 19.1476 	 15.1519 	 3.33271 	 -24.1567 	 -0.95947 	 -83.2072
27.7769 	 19.1541 	 15.153 	 3.33579 	 -23.8553 	 -0.98957 	 -83.2917
27.786 	 19.1605 	 15.1541 	 3.33869 	 -23.5548 	 -1.01871 	 -83.3738
27.7949 	 19.1668 	 15.1551 	 3.3414 	 -23.2551 	 -1.04694 	 -83.4537
27.8035 	 19.1729 	 15.1561 	 3.34396 	 -22.9562 	 -1.07432 	 -83.5315
27.812 	 19.1789 	 15.1571 	 3.34635 	 -22.658 	 -1.10094 	 -83.6074
27.8202 	 19.1848 	 15.1581 	 3.34859 	 -22.3605 	 -1.1268 	 -83.6815
27.8283 	 19.1906 	 15.159 	 3.35068 	 -22.0636 	 -1.15198 	 -83.7539
27.8362 	 19.1963 	 15.16 	 3.35264 	 -21.7673 	 -1.17644 	 -83.8247
27.844 	 19.2019 	 15.1609 	 3.3545 	 -21.4715 	 -1.20021 	 -83.8941
27.8516 	 19.2074 	 15.1618 	 3.35624 	 -21.1763 	 -1.22332 	 -83.9622
27.8591 	 19.2129 	 15.1627 	 3.35789 	 -20.8816 	 -1.24577 	 -84.0291
27.8665 	 19.2183 	 15.1635 	 3.35942 	 -20.5874 	 -1.26758 	 -84.0948
27.8737 	 19.2236 	 15.1644 	 3.36085 	 -20.2938 	 -1.28877 	 -84.1594
27.8809 	 19.2288 	 15.1652 	 3.36218 	 -20.0006 	 -1.30934 	 -84.2229
27.8879 	 19.234 	 15.1661 	 3.36344 	 -19.7079 	 -1.32936 	 -84.2854
27.8948 	 19.2392 	 15.1669 	 3.36461 	 -19.4155 	 -1.34884 	 -84.3469
27.9017 	 19.2443 	 15.1677 	 3.36572 	 -19.1235 	 -1.36782 	 -84.4075
27.9084 	 19.2493 	 15.1685 	 3.36674 	 -18.8319 	 -1.38631 	 -84.4673
27.9151 	 19.2543 	 15.1693 	 3.36767 	 -18.5407 	 -1.40436 	 -84.5262
27.9217 	 19.2593 	 15.1701 	 3.36854 	 -18.2497 	 -1.42197 	 -84.5843
27.9282 	 19.2641 	 15.1709 	 3.36933 	 -17.9591 	 -1.43918 	 -84.6415
27.9346 	 19.269 	 15.1717 	 3.37006 	 -17.6688 	 -1.45596 	 -84.6981
27.941 	 19.2738 	 15.1724 	 3.37073 	 -17.3789 	 -1.47233 	 -84.7538
27.9473 	 19.2786 	 15.1732 	 3.37132 	 -17.0892 	 -1.48827 	 -84.8089
27.9535 	 19.2833 	 15.1739 	 3.37186 	 -16.7999 	 -1.50374 	 -84.8634
27.9597 	 19.2879 	 15.1747 	 3.37234 	 -16.5109 	 -1.51876 	 -84.9171
27.9658 	 19.2926 	 15.1754 	 3.37277 	 -16.2222 	 -1.53335 	 -84.9703
27.9719 	 19.2972 	 15.1762 	 3.37314 	 -15.9337 	 -1.54754 	 -85.0229
27.9779 	 19.3017 	 15.1769 	 3.37346 	 -15.6456 	 -1.56135 	 -85.0749
27.9838 	 19.3062 	 15.1776 	 3.37372 	 -15.3577 	 -1.57479 	 -85.1263
27.9897 	 19.3107 	 15.1783 	 3.37392 	 -15.0701 	 -1.58788 	 -85.1772
27.9956 	 19.3152 	 15.1791 	 3.37407 	 -14.7827 	 -1.60061 	 -85.2275
28.0014 	 19.3196 	 15.1798 	 3.37417 	 -14.4956 	 -1.61298 	 -85.2773
28.0071 	 19.3239 	 15.1805 	 3.37423 	 -14.2088 	 -1.625 	 -85.3267
28.0128 	 19.3283 	 15.1812 	 3.37424 	 -13.9221 	 -1.63667 	 -85.3755
28.0185 	 19.3326 	 15.1819 	 3.37421 	 -13.6357 	 -1.64801 	 -85.4239
28.0241 	 19.3369 	 15.1826 	 3.37413 	 -13.3495 	 -1.65902 	 -85.4718
28.0297 	 19.3411 	 15.1833 	 3.374 	 -13.0636 	 -1.66971 	 -85.5193
28.0353 	 19.3453 	 15.184 	 3.37383 	 -12.7779 	 -1.68011 	 -85.5664
28.0408 	 19.3495 	 15.1847 	 3.37361 	 -12.4923 	 -1.69024 	 -85.6131
28.0463 	 19.3536 	 15.1853 	 3.37336 	 -12.207 	 -1.70007 	 -85.6594
28.0517 	 19.3577 	 15.186 	 3.37307 	 -11.9218 	 -1.7096 	 -85.7053
28.0571 	 19.3618 	 15.1867 	 3.37272 	 -11.6369 	 -1.71887 	 -85.7508
28.0625 	 19.3659 	 15.1874 	 3.37234 	 -11.3521 	 -1.72792 	 -85.796
28.0679 	 19.3699 	 15.188 	 3.3719 	 -11.0676 	 -1.73671 	 -85.8408
28.0732 	 19.3739 	 15.1887 	 3.37144 	 -10.7832 	 -1.7452 	 -85.8853
28.0785 	 19.3779 	 15.1894 	 3.37094 	 -10.499 	 -1.75336 	 -85.9295
28.0837 	 19.3819 	 15.19 	 3.37041 	 -10.215 	 -1.7612 	 -85.9734
28.089 	 19.3858 	 15.1907 	 3.36984 	 -9.93123 	 -1.76873 	 -86.0169
28.0942 	 19.3897 	 15.1914 	 3.36924 	 -9.64766 	 -1.77599 	 -86.0602
28.0994 	 19.3936 	 15.192 	 3.36859 	 -9.36426 	 -1.783 	 -86.1031
28.1046 	 19.3975 	 15.1927 	 3.36792 	 -9.08102 	 -1.78977 	 -86.1458
28.1097 	 19.4013 	 15.1933 	 3.3672 	 -8.79794 	 -1.7963 	 -86.1881
28.1148 	 19.4051 	 15.194 	 3.36646 	 -8.51503 	 -1.80256 	 -86.2302
28.12 	 19.4089 	 15.1947 	 3.36569 	 -8.23227 	 -1.80859 	 -86.272
28.125 	 19.4127 	 15.1953 	 3.36488 	 -7.9497 	 -1.81436 	 -86.3135
28.1301 	 19.4164 	 15.196 	 3.36403 	 -7.6673 	 -1.81988 	 -86.3547
28.1351 	 19.4201 	 15.1966 	 3.36315 	 -7.38508 	 -1.82515 	 -86.3957
28.1402 	 19.4238 	 15.1973 	 3.36223 	 -7.10302 	 -1.83016 	 -86.4364
28.1452 	 19.4275 	 15.1979 	 3.36129 	 -6.82112 	 -1.83494 	 -86.4769
28.1502 	 19.4311 	 15.1985 	 3.36032 	 -6.53937 	 -1.83949 	 -86.5171
28.1551 	 19.4347 	 15.1992 	 3.35931 	 -6.25778 	 -1.8438 	 -86.5571
28.1601 	 19.4383 	 15.1998 	 3.35827 	 -5.97637 	 -1.84787 	 -86.5969
28.165 	 19.4419 	 15.2005 	 3.35721 	 -5.6951 	 -1.85171 	 -86.6364
28.17 	 19.4454 	 15.2011 	 3.35611 	 -5.41398 	 -1.85535 	 -86.6757
28.1749 	 19.449 	 15.2018 	 3.35498 	 -5.13299 	 -1.85878 	 -86.7148
28.1798 	 19.4525 	 15.2024 	 3.35382 	 -4.85211 	 -1.86204 	 -86.7536
28.1847 	 19.4559 	 15.2031 	 3.35263 	 -4.57137 	 -1.8651 	 -86.7922
28.1895 	 19.4594 	 15.2037 	 3.35141 	 -4.29077 	 -1.86797 	 -86.8306
28.1944 	 19.4628 	 15.2043 	 3.35015 	 -4.0103 	 -1.87067 	 -86.8687
28.1992 	 19.4662 	 15.205 	 3.34887 	 -3.72994 	 -1.87319 	 -86.9067
28.2041 	 19.4696 	 15.2056 	 3.34756 	 -3.44971 	 -1.87552 	 -86.9444
28.2089 	 19.473 	 15.2063 	 3.34622 	 -3.16959 	 -1.87767 	 -86.9819
28.2137 	 19.4763 	 15.2069 	 3.34486 	 -2.8896 	 -1.87964 	 -87.0192
28.2185 	 19.4796 	 15.2076 	 3.34346 	 -2.60973 	 -1.88143 	 -87.0563
28.2233 	 19.4829 	 15.2082 	 3.34204 	 -2.32998 	 -1.88306 	 -87.0932
28.2281 	 19.4862 	 15.2089 	 3.34059 	 -2.05034 	 -1.88453 	 -87.1299
28.2328 	 19.4895 	 15.2095 	 3.3391 	 -1.77078 	 -1.88588 	 -87.1664
28.2376 	 19.4927 	 15.2102 	 3.33759 	 -1.49131 	 -1.88712 	 -87.2028
28.2424 	 19.4959 	 15.2108 	 3.33605 	 -1.21193 	 -1.88822 	 -87.239
28.2471 	 19.4991 	 15.2115 	 3.33448 	 -0.932676 	 -1.88914 	 -87.275
28.2519 	 19.5023 	 15.2121 	 3.33289 	 -0.653547 	 -1.88987 	 -87.3108
28.2566 	 19.5055 	 15.2128 	 3.33127 	 -0.374541 	 -1.89041 	 -87.3465
28.2613 	 19.5086 	 15.2134 	 3.32963 	 -0.0956203 	 -1.89082 	 -87.382
28.2661 	 19.5117 	 15.2141 	 3.32797 	 0.183264 	 -1.89116 	 -87.4174
28.2708 	 19.5148 	 15.2147 	 3.32627 	 0.462111 	 -1.89145 	 -87.4527
28.2755 	 19.5179 	 15.2154 	 3.32455 	 0.740885 	 -1.89164 	 -87.4877
28.2802 	 19.521 	 15.2161 	 3.32281 	 1.01957 	 -1.89169 	 -87.5226
28.285 	 19.524 	 15.2167 	 3.32104 	 1.29816 	 -1.8916 	 -87.5574
28.2897 	 19.5271 	 15.2174 	 3.31924 	 1.57668 	 -1.8914 	 -87.592
28.2944 	 19.5301 	 15.2181 	 3.31743 	 1.85514 	 -1.8911 	 -87.6265
28.2991 	 19.5331 	 15.2187 	 3.31559 	 2.13353 	 -1.89069 	 -87.6609
28.3038 	 19.5361 	 15.2194 	 3.31372 	 2.41185 	 -1.89018 	 -87.6951
28.3085 	 19.539 	 15.2201 	 3.31183 	 2.6901 	 -1.88954 	 -87.7292
28.3132 	 19.542 	 15.2208 	 3.30992 	 2.96827 	 -1.8888 	 -87.7632
28.3179 	 19.5449 	 15.2214 	 3.30798 	 3.24637 	 -1.88793 	 -87.797
28.3226 	 19.5478 	 15.2221 	 3.30602 	 3.52441 	 -1.88698 	 -87.8308
28.3274 	 19.5507 	 15.2228 	 3.30404 	 3.80242 	 -1.88597 	 -87.8644
28.3321 	 19.5536 	 15.2235 	 3.30204 	 4.0804 	 -1.8849 	 -87.898
28.3368 	 19.5564 	 15.2242 	 3.30001 	 4.35835 	 -1.88379 	 -87.9314
28.3415 	 19.5593 	 15.2249 	 3.29796 	 4.6363 	 -1.88266 	 -87.9648
28.3462 	 19.5621 	 15.2256 	 3.29588 	 4.91421 	 -1.88148 	 -87.998
28.3509 	 19.5649 	 15.2263 	 3.29378 	 5.19208 	 -1.88023 	 -88.0312
28.3557 	 19.5677 	 15.227 	 3.29166 	 5.46989 	 -1.87888 	 -88.0642
28.3604 	 19.5705 	 15.2277 	 3.28951 	 5.74762 	 -1.87743 	 -88.0972
28.3651 	 19.5732 	 15.2284 	 3.28734 	 6.02532 	 -1.87593 	 -88.1301
28.3699 	 19.576 	 15.2292 	 3.28514 	 6.303 	 -1.87439 	 -88.1629
28.3746 	 19.5787 	 15.2299 	 3.28292 	 6.58069 	 -1.87287 	 -88.1956
28.3794 	 19.5814 	 15.2306 	 3.28067 	 6.85839 	 -1.87137 	 -88.2283
28.3841 	 19.5841 	 15.2314 	 3.2784 	 7.1361 	 -1.86988 	 -88.2608
28.3889 	 19.5867 	 15.2321 	 3.27609 	 7.41378 	 -1.86837 	 -88.2933
28.3936 	 19.5894 	 15.2328 	 3.27377 	 7.69142 	 -1.86679 	 -88.3258
28.3984 	 19.592 	 15.2336 	 3.27142 	 7.96902 	 -1.86514 	 -88.3581
28.4032 	 19.5946 	 15.2343 	 3.26904 	 8.24659 	 -1.86348 	 -88.3904
28.408 	 19.5972 	 15.2351 	 3.26663 	 8.52417 	 -1.86182 	 -88.4226
28.4128 	 19.5997 	 15.2358 	 3.2642 	 8.80175 	 -1.86017 	 -88.4547
28.4176 	 19.6023 	 15.2366 	 3.26175 	 9.07935 	 -1.85855 	 -88.4868
28.4225 	 19.6048 	 15.2374 	 3.25926 	 9.35694 	 -1.85692 	 -88.5189
28.4273 	 19.6073 	 15.2382 	 3.25675 	 9.63449 	 -1.85526 	 -88.5509
28.4322 	 19.6098 	 15.2389 	 3.25421 	 9.91199 	 -1.85354 	 -88.5829
28.437 	 19.6122 	 15.2397 	 3.25164 	 10.1894 	 -1.85176 	 -88.6148
28.4419 	 19.6147 	 15.2405 	 3.24904 	 10.4669 	 -1.84995 	 -88.6468
28.4468 	 19.6171 	 15.2413 	 3.24642 	 10.7443 	 -1.84811 	 -88.6788
28.4517 	 19.6194 	 15.2421 	 3.24377 	 11.0217 	 -1.84626 	 -88.7108
28.4566 	 19.6218 	 15.2429 	 3.24109 	 11.2991 	 -1.84442 	 -88.7427
28.4615 	 19.6241 	 15.2437 	 3.23838 	 11.5764 	 -1.84256 	 -88.7747
28.4665 	 19.6265 	 15.2445 	 3.23564 	 11.8538 	 -1.84064 	 -88.8067
28.4714 	 19.6288 	 15.2454 	 3.23287 	 12.131 	 -1.83869 	 -88.8386
28.4764 	 19.631 	 15.2462 	 3.23008 	 12.4083 	 -1.83671 	 -88.8706
28.4814 	 19.6333 	 15.247 	 3.22725 	 12.6855 	 -1.83472 	 -88.9025
28.4864 	 19.6355 	 15.2479 	 3.22439 	 12.9628 	 -1.83272 	 -88.9344
28.4915 	 19.6377 	 15.2487 	 3.22151 	 13.2399 	 -1.83068 	 -88.9663
28.4965 	 19.6399 	 15.2496 	 3.21859 	 13.5171 	 -1.82859 	 -88.9982
28.5016 	 19.6421 	 15.2504 	 3.21564 	 13.7941 	 -1.82643 	 -89.0301
28.5067 	 19.6443 	 15.2513 	 3.21266 	 14.0712 	 -1.82423 	 -89.062
28.5118 	 19.6464 	 15.2522 	 3.20964 	 14.3481 	 -1.82198 	 -89.0939
28.5169 	 19.6485 	 15.2531 	 3.2066 	 14.6251 	 -1.81968 	 -89.1258
28.5221 	 19.6506 	 15.254 	 3.20352 	 14.9019 	 -1.81732 	 -89.1578
28.5272 	 19.6527 	 15.2548 	 3.20041 	 15.1788 	 -1.81492 	 -89.1897
28.5324 	 19.6548 	 15.2557 	 3.19727 	 15.4555 	 -1.81246 	 -89.2217
28.5376 	 19.6568 	 15.2567 	 3.19409 	 15.7322 	 -1.80993 	 -89.2537
28.5429 	 19.6588 	 15.2576 	 3.19088 	 16.0088 	 -1.80733 	 -89.2858
28.5482 	 19.6608 	 15.2585 	 3.18763 	 16.2854 	 -1.80468 	 -89.3179
28.5535 	 19.6628 	 15.2594 	 3.18435 	 16.5619 	 -1.80195 	 -89.35
28.5588 	 19.6647 	 15.2604 	 3.18103 	 16.8383 	 -1.79915 	 -89.3822
28.5641 	 19.6667 	 15.2613 	 3.17768 	 17.1146 	 -1.79627 	 -89.4145
28.5695 	 19.6686 	 15.2623 	 3.17429 	 17.3909 	 -1.79334 	 -89.4468
28.5749 	 19.6704 	 15.2632 	 3.17086 	 17.6671 	 -1.79035 	 -89.4793
28.5804 	 19.6723 	 15.2642 	 3.1674 	 17.9432 	 -1.78728 	 -89.5119
28.5859 	 19.6742 	 15.2652 	 3.1639 	 18.2192 	 -1.7841 	 -89.5445
28.5914 	 19.676 	 15.2662 	 3.16036 	 18.4951 	 -1.78081 	 -89.5774
28.597 	 19.6778 	 15.2671 	 3.15678 	 18.7709 	 -1.7774 	 -89.6104
28.6026 	 19.6795 	 15.2682 	 3.15316 	 19.0465 	 -1.77387 	 -89.6435
28.6082 	 19.6813 	 15.2692 	 3.14949 	 19.3221 	 -1.77024 	 -89.6769
28.6139 	 19.683 	 15.2702 	 3.14578 	 19.5975 	 -1.76653 	 -89.7104
28.6196 	 19.6847 	 15.2712 	 3.14202 	 19.8729 	 -1.76277 	 -89.7441
28.6254 	 19.6864 	 15.2723 	 3.13821 	 20.1481 	 -1.75896 	 -89.778
28.6312 	 19.688 	 15.2733 	 3.13435 	 20.4233 	 -1.75508 	 -89.8121
28.6371 	 19.6896 	 15.2744 	 3.13044 	 20.6983 	 -1.75109 	 -89.8464
28.643 	 19.6912 	 15.2755 	 3.12648 	 20.9732 	 -1.74699 	 -89.881
28.649 	 19.6928 	 15.2766 	 3.12246 	 21.2479 	 -1.74276 	 -89.9159
28.655 	 19.6943 	 15.2777 	 3.11839 	 21.5225 	 -1.73843 	 -89.9511
28.6611 	 19.6958 	 15.2788 	 3.11427 	 21.7969 	 -1.73401 	 -89.9866
28.6673 	 19.6973 	 15.2799 	 3.11009 	 22.0712 	 -1.72948 	 -90.0224
28.6735 	 19.6987 	 15.2811 	 3.10585 	 22.3454 	 -1.72486 	 -90.0585
28.6799 	 19.7001 	 15.2823 	 3.10155 	 22.6194 	 -1.72017 	 -90.0949
28.6862 	 19.7016 	 15.2835 	 3.09719 	 22.8933 	 -1.7154 	 -90.1317
28.6927 	 19.703 	 15.2847 	 3.09276 	 23.1671 	 -1.71058 	 -90.1687
28.6993 	 19.7044 	 15.2859 	 3.08827 	 23.4407 	 -1.70567 	 -90.2062
28.706 	 19.7058 	 15.2871 	 3.08371 	 23.7141 	 -1.70054 	 -90.2441
28.7128 	 19.7071 	 15.2884 	 3.07907 	 23.9872 	 -1.69514 	 -90.2825
28.7197 	 19.7085 	 15.2897 	 3.07437 	 24.2599 	 -1.68941 	 -90.3215
28.7267 	 19.7098 	 15.291 	 3.06958 	 24.5322 	 -1.6834 	 -90.3611
28.7338 	 19.7111 	 15.2923 	 3.06469 	 24.8042 	 -1.67712 	 -90.4013
28.7411 	 19.7124 	 15.2937 	 3.05972 	 25.0759 	 -1.67059 	 -90.4421
28.7485 	 19.7137 	 15.2951 	 3.05464 	 25.3471 	 -1.66377 	 -90.4836
28.756 	 19.7149 	 15.2965 	 3.04945 	 25.618 	 -1.65665 	 -90.5257
28.7637 	 19.7161 	 15.2979 	 3.04416 	 25.8884 	 -1.64925 	 -90.5686
28.7715 	 19.7172 	 15.2994 	 3.03874 	 26.1584 	 -1.64161 	 -90.6123
28.7795 	 19.7183 	 15.3009 	 3.03319 	 26.428 	 -1.63375 	 -90.6568
28.7877 	 19.7194 	 15.3024 	 3.02749 	 26.6971 	 -1.62565 	 -90.7023
28.7961 	 19.7204 	 15.304 	 3.02164 	 26.9656 	 -1.61723 	 -90.7488
28.8048 	 19.7214 	 15.3056 	 3.01562 	 27.2335 	 -1.60843 	 -90.7965
28.8137 	 19.7223 	 15.3073 	 3.00942 	 27.5007 	 -1.59924 	 -90.8455
28.8229 	 19.7232 	 15.3091 	 3.003 	 27.7672 	 -1.58972 	 -90.8958
28.8324 	 19.724 	 15.3109 	 2.99636 	 28.0329 	 -1.57992 	 -90.9478
28.8422 	 19.7247 	 15.3127 	 2.98945 	 28.2978 	 -1.56979 	 -91.0015
28.8524 	 19.7253 	 15.3147 	 2.98226 	 28.5617 	 -1.55925 	 -91.0573
28.8631 	 19.7259 	 15.3167 	 2.97474 	 28.8243 	 -1.54813 	 -91.1155
28.8743 	 19.7263 	 15.3189 	 2.96683 	 29.0855 	 -1.53628 	 -91.1765
28.8861 	 19.7266 	 15.3212 	 2.95847 	 29.3447 	 -1.52352 	 -91.2408
28.8986 	 19.7267 	 15.3235 	 2.94978 	 29.5955 	 -1.51009 	 -91.3073
28.9117 	 19.7267 	 15.3259 	 2.94113 	 29.8254 	 -1.49667 	 -91.3733
28.9247 	 19.7264 	 15.3282 	 2.93252 	 30.0345 	 -1.48335 	 -91.4388
28.9377 	 19.726 	 15.3306 	 2.92396 	 30.2227 	 -1.47012 	 -91.5036
28.9507 	 19.7254 	 15.3329 	 2.91545 	 30.3899 	 -1.45694 	 -91.5679
28.9637 	 19.7246 	 15.3353 	 2.907 	 30.536 	 -1.44376 	 -91.6316
