time 	 Ue [m/s] 	 Ve [m/s] 	 We [m/s] 	 Pe [rad/s] 	 Qe [rad/s] 	 Re [rad/s]
27.2549 	 0.355115 	 0.144768 	 0.705685 	 -0.097593 	 0.36768 	 -0.156778
27.2654 	 0.365876 	 0.144092 	 0.706536 	 -0.0944077 	 0.347505 	 -0.15718
27.2764 	 0.376633 	 0.143452 	 0.706832 	 -0.0912423 	 0.327154 	 -0.157628
27.2874 	 0.387126 	 0.14279 	 0.706234 	 -0.0880939 	 0.306734 	 -0.158053
27.2984 	 0.397496 	 0.142094 	 0.705216 	 -0.084929 	 0.286162 	 -0.158445
27.3094 	 0.40793 	 0.141474 	 0.703971 	 -0.0818233 	 0.265443 	 -0.158828
27.3204 	 0.418178 	 0.140848 	 0.702344 	 -0.0787741 	 0.244598 	 -0.159172
27.3314 	 0.428323 	 0.140185 	 0.700518 	 -0.0757254 	 0.223616 	 -0.159492
27.3423 	 0.438062 	 0.139451 	 0.698175 	 -0.072704 	 0.202535 	 -0.159752
27.3533 	 0.447619 	 0.138689 	 0.69518 	 -0.0697692 	 0.181413 	 -0.159957
27.3643 	 0.457037 	 0.137978 	 0.691131 	 -0.0669447 	 0.160262 	 -0.160154
27.3752 	 0.46637 	 0.137236 	 0.686711 	 -0.0641356 	 0.139026 	 -0.160355
27.3862 	 0.475714 	 0.136471 	 0.682466 	 -0.0612667 	 0.117683 	 -0.160574
27.3971 	 0.485106 	 0.135657 	 0.678544 	 -0.0582616 	 0.0963019 	 -0.160845
27.4081 	 0.494512 	 0.135028 	 0.673935 	 -0.0554397 	 0.0748993 	 -0.16117
27.419 	 0.503763 	 0.134475 	 0.668673 	 -0.0527317 	 0.0535133 	 -0.161457
27.4299 	 0.512854 	 0.13378 	 0.662853 	 -0.049904 	 0.0321993 	 -0.161757
27.4409 	 0.52168 	 0.133162 	 0.656551 	 -0.0472364 	 0.0108825 	 -0.162034
27.4518 	 0.530336 	 0.132558 	 0.649954 	 -0.0446208 	 -0.0104053 	 -0.162269
27.4627 	 0.538843 	 0.13191 	 0.643324 	 -0.0420043 	 -0.0317059 	 -0.162449
27.4736 	 0.547296 	 0.131233 	 0.636387 	 -0.039376 	 -0.0529443 	 -0.16264
27.4845 	 0.555789 	 0.130633 	 0.628988 	 -0.0368245 	 -0.0740597 	 -0.162858
27.4955 	 0.564244 	 0.130142 	 0.621654 	 -0.0343626 	 -0.0951735 	 -0.162997
27.5064 	 0.572414 	 0.129552 	 0.614113 	 -0.0317451 	 -0.116214 	 -0.163071
27.5173 	 0.580219 	 0.128925 	 0.606283 	 -0.0291372 	 -0.137287 	 -0.163101
27.5283 	 0.588041 	 0.12835 	 0.597737 	 -0.0266375 	 -0.158238 	 -0.163111
27.5392 	 0.595605 	 0.127706 	 0.589106 	 -0.0241086 	 -0.179206 	 -0.163156
27.5501 	 0.602828 	 0.127078 	 0.579957 	 -0.0216633 	 -0.200053 	 -0.163101
27.5611 	 0.60957 	 0.126531 	 0.570285 	 -0.0193929 	 -0.220837 	 -0.162888
27.572 	 0.615978 	 0.126074 	 0.559957 	 -0.0172781 	 -0.241654 	 -0.162609
27.583 	 0.62259 	 0.125595 	 0.549692 	 -0.0151138 	 -0.262383 	 -0.16232
27.594 	 0.629243 	 0.125053 	 0.539782 	 -0.012867 	 -0.283052 	 -0.162047
27.605 	 0.636042 	 0.124532 	 0.529177 	 -0.0105965 	 -0.30346 	 -0.161815
27.616 	 0.642917 	 0.124094 	 0.517754 	 -0.00839246 	 -0.323543 	 -0.161612
27.627 	 0.64956 	 0.123647 	 0.506026 	 -0.00618462 	 -0.343518 	 -0.161301
27.638 	 0.655811 	 0.123218 	 0.4943 	 -0.00409061 	 -0.363402 	 -0.160901
27.649 	 0.661705 	 0.122715 	 0.483201 	 -0.00191549 	 -0.383358 	 -0.160357
27.6601 	 0.667379 	 0.122292 	 0.471532 	 0.000143281 	 -0.403136 	 -0.159801
27.6711 	 0.672852 	 0.121998 	 0.458543 	 0.002023 	 -0.422524 	 -0.159194
27.6822 	 0.678297 	 0.1218 	 0.444561 	 0.0037539 	 -0.441639 	 -0.158572
27.6932 	 0.683728 	 0.121561 	 0.430351 	 0.00552541 	 -0.460448 	 -0.157862
27.7043 	 0.688453 	 0.121262 	 0.41633 	 0.00727047 	 -0.479428 	 -0.157036
27.7154 	 0.692965 	 0.121042 	 0.402585 	 0.00889108 	 -0.498221 	 -0.156136
27.7265 	 0.697304 	 0.120812 	 0.389427 	 0.0105078 	 -0.516512 	 -0.155264
27.7373 	 0.701706 	 0.120549 	 0.376491 	 0.0121907 	 -0.53369 	 -0.154499
27.7477 	 0.706143 	 0.120353 	 0.363328 	 0.0137878 	 -0.549847 	 -0.153902
27.7578 	 0.710545 	 0.120264 	 0.350125 	 0.0152443 	 -0.564974 	 -0.153247
27.7675 	 0.714433 	 0.120096 	 0.337641 	 0.0167461 	 -0.579653 	 -0.152507
27.7769 	 0.718208 	 0.120099 	 0.325633 	 0.0180038 	 -0.593755 	 -0.151764
27.786 	 0.721468 	 0.12007 	 0.314045 	 0.0192229 	 -0.607521 	 -0.150966
27.7949 	 0.724391 	 0.12004 	 0.302516 	 0.0203967 	 -0.62084 	 -0.150166
27.8035 	 0.727156 	 0.120063 	 0.290003 	 0.0214499 	 -0.633496 	 -0.149325
27.812 	 0.729297 	 0.119986 	 0.276871 	 0.0225156 	 -0.645756 	 -0.14836
27.8202 	 0.731536 	 0.11997 	 0.26419 	 0.0234536 	 -0.657459 	 -0.147413
27.8283 	 0.733886 	 0.119894 	 0.25292 	 0.0245154 	 -0.668819 	 -0.146517
27.8362 	 0.736406 	 0.119905 	 0.243262 	 0.0255825 	 -0.679922 	 -0.145678
27.844 	 0.739044 	 0.120008 	 0.233647 	 0.0265958 	 -0.690565 	 -0.144902
27.8516 	 0.741546 	 0.120076 	 0.22311 	 0.027625 	 -0.700646 	 -0.144126
27.8591 	 0.743736 	 0.120111 	 0.21154 	 0.0286204 	 -0.710244 	 -0.143331
27.8665 	 0.745988 	 0.120183 	 0.199871 	 0.0296015 	 -0.719561 	 -0.14258
27.8737 	 0.747986 	 0.120225 	 0.189719 	 0.0306145 	 -0.729069 	 -0.141814
27.8809 	 0.750044 	 0.12037 	 0.180849 	 0.0315318 	 -0.738576 	 -0.141085
27.8879 	 0.752093 	 0.120567 	 0.172231 	 0.0324198 	 -0.74776 	 -0.140332
27.8948 	 0.754071 	 0.120786 	 0.16309 	 0.033231 	 -0.756414 	 -0.139531
27.9017 	 0.755916 	 0.120996 	 0.152999 	 0.0339933 	 -0.764681 	 -0.138744
27.9084 	 0.757463 	 0.121211 	 0.142323 	 0.0346651 	 -0.772665 	 -0.137922
27.9151 	 0.758831 	 0.121441 	 0.132368 	 0.0353419 	 -0.780627 	 -0.137107
27.9217 	 0.75998 	 0.121706 	 0.123362 	 0.0359666 	 -0.788694 	 -0.136294
27.9282 	 0.760994 	 0.121905 	 0.114792 	 0.0366393 	 -0.796695 	 -0.135483
27.9346 	 0.761982 	 0.122076 	 0.10552 	 0.0373126 	 -0.804331 	 -0.134697
27.941 	 0.762865 	 0.122183 	 0.0959849 	 0.0380295 	 -0.811584 	 -0.133926
27.9473 	 0.763734 	 0.122245 	 0.0867749 	 0.0388298 	 -0.818656 	 -0.133209
27.9535 	 0.764516 	 0.122339 	 0.0784103 	 0.0396249 	 -0.825608 	 -0.132489
27.9597 	 0.765079 	 0.122499 	 0.0705033 	 0.0403809 	 -0.832512 	 -0.131716
27.9658 	 0.765796 	 0.122729 	 0.0623827 	 0.0410731 	 -0.839222 	 -0.130978
27.9719 	 0.766191 	 0.12296 	 0.0533737 	 0.0417011 	 -0.845818 	 -0.130291
27.9779 	 0.766221 	 0.123187 	 0.043899 	 0.0422913 	 -0.852289 	 -0.12959
27.9838 	 0.766053 	 0.123393 	 0.0345875 	 0.0428534 	 -0.85858 	 -0.128862
27.9897 	 0.765642 	 0.12353 	 0.0256606 	 0.0434726 	 -0.864837 	 -0.128093
27.9956 	 0.76532 	 0.123711 	 0.0176065 	 0.0440458 	 -0.870871 	 -0.127309
28.0014 	 0.765268 	 0.123929 	 0.0100996 	 0.0446422 	 -0.87668 	 -0.126611
28.0071 	 0.765088 	 0.124148 	 0.0025628 	 0.0452247 	 -0.882329 	 -0.125896
28.0128 	 0.764768 	 0.124375 	 -0.00561862 	 0.0457615 	 -0.8878 	 -0.125225
28.0185 	 0.764265 	 0.124558 	 -0.0143725 	 0.0462748 	 -0.893168 	 -0.12455
28.0241 	 0.763698 	 0.124725 	 -0.0231636 	 0.0467688 	 -0.898404 	 -0.123887
28.0297 	 0.763054 	 0.124963 	 -0.0313749 	 0.0471962 	 -0.90353 	 -0.123173
28.0353 	 0.762476 	 0.125261 	 -0.039043 	 0.0475743 	 -0.908598 	 -0.122526
28.0408 	 0.761736 	 0.125491 	 -0.0465689 	 0.0480253 	 -0.913615 	 -0.121856
28.0463 	 0.760937 	 0.12567 	 -0.0544003 	 0.0485058 	 -0.918482 	 -0.121227
28.0517 	 0.75997 	 0.125885 	 -0.063414 	 0.0488226 	 -0.923154 	 -0.120595
28.0571 	 0.758895 	 0.126132 	 -0.0726208 	 0.0490581 	 -0.927613 	 -0.119959
28.0625 	 0.757988 	 0.126373 	 -0.0808378 	 0.0493652 	 -0.931914 	 -0.119377
28.0679 	 0.757201 	 0.126577 	 -0.0879512 	 0.0498112 	 -0.936087 	 -0.118817
28.0732 	 0.756161 	 0.126698 	 -0.0944565 	 0.0504063 	 -0.940281 	 -0.11828
28.0785 	 0.754979 	 0.126843 	 -0.101178 	 0.0509595 	 -0.944248 	 -0.117685
28.0837 	 0.753676 	 0.127001 	 -0.108587 	 0.0514399 	 -0.948019 	 -0.117047
28.089 	 0.75248 	 0.127223 	 -0.116568 	 0.0518162 	 -0.95167 	 -0.116453
28.0942 	 0.751172 	 0.127485 	 -0.124469 	 0.0521352 	 -0.955294 	 -0.11587
28.0994 	 0.749597 	 0.127767 	 -0.132065 	 0.0524088 	 -0.958895 	 -0.115262
28.1046 	 0.747858 	 0.12805 	 -0.138902 	 0.0527356 	 -0.962478 	 -0.11464
28.1097 	 0.746043 	 0.128313 	 -0.145497 	 0.053083 	 -0.966002 	 -0.114035
28.1148 	 0.744286 	 0.128672 	 -0.15251 	 0.0533617 	 -0.969303 	 -0.113443
28.12 	 0.742368 	 0.12888 	 -0.159955 	 0.0537129 	 -0.972499 	 -0.112876
28.125 	 0.74048 	 0.12909 	 -0.167832 	 0.0540327 	 -0.975529 	 -0.112332
28.1301 	 0.738505 	 0.129281 	 -0.175357 	 0.0543786 	 -0.978498 	 -0.111782
28.1351 	 0.736382 	 0.129492 	 -0.182258 	 0.0547143 	 -0.98147 	 -0.111216
28.1402 	 0.734116 	 0.129742 	 -0.18881 	 0.0550011 	 -0.984385 	 -0.110637
28.1452 	 0.731964 	 0.130037 	 -0.195752 	 0.0552426 	 -0.987126 	 -0.11009
28.1502 	 0.729766 	 0.130286 	 -0.202936 	 0.0555474 	 -0.989739 	 -0.109543
28.1551 	 0.727581 	 0.130537 	 -0.210139 	 0.0558523 	 -0.992261 	 -0.109017
28.1601 	 0.725195 	 0.130828 	 -0.217156 	 0.0560904 	 -0.994786 	 -0.108466
28.165 	 0.722709 	 0.131142 	 -0.223979 	 0.056293 	 -0.997282 	 -0.107923
28.17 	 0.72016 	 0.131478 	 -0.230504 	 0.0564654 	 -0.999667 	 -0.107367
28.1749 	 0.717308 	 0.131851 	 -0.237142 	 0.0565312 	 -1.00195 	 -0.10675
28.1798 	 0.714386 	 0.132165 	 -0.244132 	 0.0566664 	 -1.00416 	 -0.106186
28.1847 	 0.71127 	 0.132436 	 -0.25168 	 0.0568184 	 -1.00639 	 -0.105626
28.1895 	 0.708114 	 0.13276 	 -0.259086 	 0.0568843 	 -1.00851 	 -0.105058
28.1944 	 0.704988 	 0.133093 	 -0.265686 	 0.0569747 	 -1.01053 	 -0.104502
28.1992 	 0.701852 	 0.133447 	 -0.271606 	 0.0571068 	 -1.01248 	 -0.103949
28.2041 	 0.698628 	 0.133821 	 -0.277723 	 0.0571889 	 -1.01424 	 -0.103348
28.2089 	 0.695476 	 0.134162 	 -0.284131 	 0.0572832 	 -1.01588 	 -0.102775
28.2137 	 0.692406 	 0.134519 	 -0.290959 	 0.0573396 	 -1.01744 	 -0.102242
28.2185 	 0.689382 	 0.134882 	 -0.297821 	 0.0573909 	 -1.01883 	 -0.101727
28.2233 	 0.686296 	 0.13529 	 -0.30454 	 0.0573824 	 -1.02011 	 -0.101192
28.2281 	 0.683134 	 0.135815 	 -0.311236 	 0.0572133 	 -1.02136 	 -0.100639
28.2328 	 0.679905 	 0.136333 	 -0.317628 	 0.057071 	 -1.02258 	 -0.100091
28.2376 	 0.67671 	 0.136822 	 -0.323937 	 0.0569769 	 -1.02366 	 -0.0995566
28.2424 	 0.673578 	 0.137186 	 -0.329942 	 0.0570628 	 -1.0246 	 -0.099054
28.2471 	 0.670459 	 0.137539 	 -0.33583 	 0.0571772 	 -1.0255 	 -0.0985955
28.2519 	 0.66732 	 0.137906 	 -0.341606 	 0.0572748 	 -1.02635 	 -0.0981676
28.2566 	 0.664107 	 0.138383 	 -0.347136 	 0.0571764 	 -1.02706 	 -0.0977213
28.2613 	 0.660795 	 0.139037 	 -0.352557 	 0.0567948 	 -1.02751 	 -0.0972312
28.2661 	 0.65739 	 0.139714 	 -0.358259 	 0.0564023 	 -1.0279 	 -0.0966999
28.2708 	 0.653912 	 0.140248 	 -0.36414 	 0.0561809 	 -1.0283 	 -0.096152
28.2755 	 0.650467 	 0.1407 	 -0.369903 	 0.056082 	 -1.02872 	 -0.0956359
28.2802 	 0.647017 	 0.141164 	 -0.375397 	 0.0559743 	 -1.02905 	 -0.0951336
28.285 	 0.643586 	 0.141683 	 -0.380566 	 0.0558012 	 -1.02926 	 -0.0946712
28.2897 	 0.640056 	 0.142249 	 -0.385665 	 0.0555699 	 -1.02943 	 -0.0942177
28.2944 	 0.636509 	 0.142818 	 -0.390934 	 0.0553446 	 -1.02953 	 -0.0937686
28.2991 	 0.63299 	 0.143368 	 -0.39629 	 0.0551397 	 -1.02955 	 -0.0933302
28.3038 	 0.629469 	 0.143899 	 -0.40145 	 0.054957 	 -1.02944 	 -0.0928914
28.3085 	 0.625939 	 0.144432 	 -0.406333 	 0.0547685 	 -1.02919 	 -0.0924698
28.3132 	 0.622333 	 0.14494 	 -0.411073 	 0.0545824 	 -1.02891 	 -0.0920761
28.3179 	 0.61862 	 0.145522 	 -0.415788 	 0.0542807 	 -1.02855 	 -0.091681
28.3226 	 0.614784 	 0.146134 	 -0.42058 	 0.0538995 	 -1.02812 	 -0.0912809
28.3274 	 0.610857 	 0.146762 	 -0.425388 	 0.0534699 	 -1.0276 	 -0.0908746
28.3321 	 0.606871 	 0.147392 	 -0.430245 	 0.0529955 	 -1.02692 	 -0.0904696
28.3368 	 0.602803 	 0.148089 	 -0.435001 	 0.0524313 	 -1.02607 	 -0.0900577
28.3415 	 0.598602 	 0.148742 	 -0.439661 	 0.0519529 	 -1.0252 	 -0.0896361
28.3462 	 0.5943 	 0.149301 	 -0.444357 	 0.0516186 	 -1.02437 	 -0.0892217
28.3509 	 0.589999 	 0.149818 	 -0.449042 	 0.0513411 	 -1.02344 	 -0.0888307
28.3557 	 0.585655 	 0.150326 	 -0.453858 	 0.0510784 	 -1.02248 	 -0.0884749
28.3604 	 0.581267 	 0.150923 	 -0.458516 	 0.0506594 	 -1.02136 	 -0.0881318
28.3651 	 0.576768 	 0.151592 	 -0.463174 	 0.0501083 	 -1.02012 	 -0.0877782
28.3699 	 0.572192 	 0.152327 	 -0.467683 	 0.0494131 	 -1.01864 	 -0.087404
28.3746 	 0.567417 	 0.153059 	 -0.472763 	 0.0487173 	 -1.01717 	 -0.0870037
28.3794 	 0.562542 	 0.153819 	 -0.477612 	 0.0479925 	 -1.01552 	 -0.0865983
28.3841 	 0.557615 	 0.154498 	 -0.482133 	 0.0474386 	 -1.01378 	 -0.0861943
28.3889 	 0.552493 	 0.155087 	 -0.486708 	 0.0470332 	 -1.01211 	 -0.0857971
28.3936 	 0.547371 	 0.155673 	 -0.491198 	 0.0466063 	 -1.0103 	 -0.0853963
28.3984 	 0.542272 	 0.156322 	 -0.495583 	 0.0460396 	 -1.00828 	 -0.0849981
28.4032 	 0.537038 	 0.157023 	 -0.500134 	 0.0453728 	 -1.00622 	 -0.0846296
28.408 	 0.531806 	 0.157766 	 -0.504424 	 0.0446445 	 -1.0039 	 -0.0842638
28.4128 	 0.526404 	 0.158528 	 -0.508576 	 0.0438962 	 -1.00147 	 -0.0839003
28.4176 	 0.520672 	 0.159224 	 -0.513046 	 0.043265 	 -0.999163 	 -0.0835637
28.4225 	 0.5147 	 0.159845 	 -0.518015 	 0.0427406 	 -0.996924 	 -0.0832764
28.4273 	 0.508661 	 0.160424 	 -0.522849 	 0.0422885 	 -0.99458 	 -0.0830294
28.4322 	 0.502606 	 0.161019 	 -0.527268 	 0.0418401 	 -0.992072 	 -0.0828171
28.437 	 0.496549 	 0.16168 	 -0.531299 	 0.0413204 	 -0.989369 	 -0.0826126
28.4419 	 0.490548 	 0.162356 	 -0.535026 	 0.0407409 	 -0.986478 	 -0.0824198
28.4468 	 0.484648 	 0.163055 	 -0.53887 	 0.0400933 	 -0.983433 	 -0.0822274
28.4517 	 0.478809 	 0.163747 	 -0.542912 	 0.039408 	 -0.980275 	 -0.0820226
28.4566 	 0.472987 	 0.164378 	 -0.547358 	 0.0388188 	 -0.977125 	 -0.0817841
28.4615 	 0.467213 	 0.164947 	 -0.551959 	 0.0383313 	 -0.97405 	 -0.0815369
28.4665 	 0.461529 	 0.165526 	 -0.556263 	 0.0378248 	 -0.970938 	 -0.0812909
28.4714 	 0.455792 	 0.166171 	 -0.560271 	 0.0372374 	 -0.967725 	 -0.0810135
28.4764 	 0.450076 	 0.16684 	 -0.564072 	 0.0366127 	 -0.964348 	 -0.0807054
28.4814 	 0.4445 	 0.167498 	 -0.56785 	 0.0359989 	 -0.96078 	 -0.0804045
28.4864 	 0.439016 	 0.168108 	 -0.571858 	 0.0354705 	 -0.957116 	 -0.0801021
28.4915 	 0.433509 	 0.168671 	 -0.575912 	 0.0349912 	 -0.95336 	 -0.0798098
28.4965 	 0.427977 	 0.169225 	 -0.579907 	 0.0345213 	 -0.949531 	 -0.0795281
28.5016 	 0.422378 	 0.169791 	 -0.583749 	 0.034023 	 -0.945591 	 -0.0792652
28.5067 	 0.41673 	 0.17035 	 -0.587448 	 0.0335302 	 -0.941554 	 -0.07901
28.5118 	 0.411035 	 0.170901 	 -0.591099 	 0.033047 	 -0.937429 	 -0.0787685
28.5169 	 0.405307 	 0.171444 	 -0.594776 	 0.0325656 	 -0.933212 	 -0.0785356
28.5221 	 0.399562 	 0.172004 	 -0.598558 	 0.0320721 	 -0.928874 	 -0.0783057
28.5272 	 0.393826 	 0.172546 	 -0.602334 	 0.0315944 	 -0.924412 	 -0.078084
28.5324 	 0.388002 	 0.173048 	 -0.606032 	 0.031155 	 -0.91986 	 -0.0778812
28.5376 	 0.382084 	 0.173554 	 -0.609528 	 0.0306931 	 -0.915143 	 -0.0776795
28.5429 	 0.376122 	 0.17404 	 -0.612894 	 0.0302478 	 -0.91028 	 -0.0774824
28.5482 	 0.370098 	 0.174519 	 -0.616278 	 0.0297938 	 -0.905307 	 -0.0772833
28.5535 	 0.364098 	 0.174942 	 -0.619623 	 0.0293982 	 -0.900183 	 -0.077105
28.5588 	 0.358229 	 0.175377 	 -0.622519 	 0.0289483 	 -0.894694 	 -0.0769524
28.5641 	 0.352304 	 0.175834 	 -0.624937 	 0.0284544 	 -0.888907 	 -0.0767786
28.5695 	 0.346184 	 0.176308 	 -0.627564 	 0.0279562 	 -0.88305 	 -0.0766303
28.5749 	 0.339861 	 0.176741 	 -0.630398 	 0.0275377 	 -0.877135 	 -0.0765524
28.5804 	 0.333487 	 0.177143 	 -0.633379 	 0.0271837 	 -0.871129 	 -0.0765542
28.5859 	 0.327012 	 0.17752 	 -0.636443 	 0.0268555 	 -0.864989 	 -0.0765772
28.5914 	 0.320471 	 0.177836 	 -0.639423 	 0.0265773 	 -0.858735 	 -0.0766036
28.597 	 0.313738 	 0.178173 	 -0.642352 	 0.0262431 	 -0.852321 	 -0.0765994
28.6026 	 0.307022 	 0.178526 	 -0.645088 	 0.0258731 	 -0.845697 	 -0.0766301
28.6082 	 0.300191 	 0.178937 	 -0.648078 	 0.025434 	 -0.838874 	 -0.0766924
28.6139 	 0.293261 	 0.179418 	 -0.65124 	 0.0248983 	 -0.831846 	 -0.0767423
28.6196 	 0.286253 	 0.179915 	 -0.654331 	 0.0243258 	 -0.824642 	 -0.0767586
28.6254 	 0.279127 	 0.180333 	 -0.657314 	 0.0238536 	 -0.817303 	 -0.0767912
28.6312 	 0.271802 	 0.180668 	 -0.660164 	 0.0234872 	 -0.809798 	 -0.0768751
28.6371 	 0.264474 	 0.180982 	 -0.662716 	 0.0231315 	 -0.802033 	 -0.0770017
28.643 	 0.257213 	 0.181297 	 -0.664995 	 0.0227644 	 -0.793984 	 -0.0771557
28.649 	 0.250103 	 0.181618 	 -0.667017 	 0.0223589 	 -0.785594 	 -0.0773049
28.655 	 0.243241 	 0.181932 	 -0.668764 	 0.0219032 	 -0.776771 	 -0.0774263
28.6611 	 0.236871 	 0.182204 	 -0.670029 	 0.0214698 	 -0.767365 	 -0.0775312
28.6673 	 0.230667 	 0.182495 	 -0.671142 	 0.0209658 	 -0.757591 	 -0.077532
28.6735 	 0.224617 	 0.182772 	 -0.672213 	 0.0204408 	 -0.747574 	 -0.077434
28.6799 	 0.219063 	 0.183022 	 -0.672673 	 0.0198934 	 -0.737014 	 -0.077283
28.6862 	 0.213763 	 0.183315 	 -0.672759 	 0.0192598 	 -0.725921 	 -0.0771079
28.6927 	 0.208639 	 0.183517 	 -0.672523 	 0.0187562 	 -0.714469 	 -0.0770207
28.6993 	 0.203664 	 0.183537 	 -0.672043 	 0.0185541 	 -0.702734 	 -0.077104
28.706 	 0.198648 	 0.183466 	 -0.671462 	 0.018482 	 -0.690692 	 -0.0772753
28.7128 	 0.193353 	 0.183343 	 -0.671209 	 0.0185385 	 -0.678558 	 -0.077572
28.7197 	 0.187462 	 0.183336 	 -0.671698 	 0.0184519 	 -0.666443 	 -0.0778407
28.7267 	 0.180992 	 0.183357 	 -0.672811 	 0.0183462 	 -0.654331 	 -0.0780953
28.7338 	 0.17408 	 0.183416 	 -0.673924 	 0.0181456 	 -0.641916 	 -0.0783021
28.7411 	 0.166753 	 0.183401 	 -0.674924 	 0.0180321 	 -0.629253 	 -0.0784767
28.7485 	 0.15916 	 0.183355 	 -0.675493 	 0.0179222 	 -0.616104 	 -0.0786435
28.756 	 0.151342 	 0.183359 	 -0.675951 	 0.0177083 	 -0.602485 	 -0.0787955
28.7637 	 0.1435 	 0.18338 	 -0.676292 	 0.0174204 	 -0.588336 	 -0.0789282
28.7715 	 0.135612 	 0.183404 	 -0.676486 	 0.0170339 	 -0.573531 	 -0.0789822
28.7795 	 0.127471 	 0.183422 	 -0.67657 	 0.01665 	 -0.558146 	 -0.0790459
28.7877 	 0.119059 	 0.183322 	 -0.67647 	 0.0164428 	 -0.542173 	 -0.0791936
28.7961 	 0.110169 	 0.183193 	 -0.676405 	 0.016295 	 -0.52562 	 -0.0793833
28.8048 	 0.100779 	 0.183068 	 -0.676301 	 0.0161036 	 -0.508429 	 -0.0795651
28.8137 	 0.0909273 	 0.183002 	 -0.676043 	 0.0157626 	 -0.490477 	 -0.0797003
28.8229 	 0.0806927 	 0.183008 	 -0.675462 	 0.0152916 	 -0.471666 	 -0.0798127
28.8324 	 0.0700662 	 0.182995 	 -0.674549 	 0.0148526 	 -0.452032 	 -0.079968
28.8422 	 0.0590093 	 0.182929 	 -0.673316 	 0.0145024 	 -0.431447 	 -0.080128
28.8524 	 0.0476548 	 0.182719 	 -0.671679 	 0.0143394 	 -0.409635 	 -0.0803147
28.8631 	 0.0358042 	 0.182396 	 -0.669958 	 0.0143126 	 -0.386542 	 -0.0805317
28.8743 	 0.0232653 	 0.181978 	 -0.668285 	 0.0143948 	 -0.362071 	 -0.0807615
28.8861 	 0.00981329 	 0.181555 	 -0.666545 	 0.0144266 	 -0.336018 	 -0.0809949
28.8986 	 -0.00425683 	 0.181166 	 -0.664378 	 0.0143697 	 -0.308598 	 -0.0811933
28.9117 	 -0.0183997 	 0.180815 	 -0.661651 	 0.0142544 	 -0.2809 	 -0.0813805
28.9247 	 -0.0325614 	 0.180424 	 -0.658449 	 0.0142272 	 -0.253045 	 -0.0814775
28.9377 	 -0.0465474 	 0.179972 	 -0.654805 	 0.0142999 	 -0.224994 	 -0.0815161
28.9507 	 -0.0604123 	 0.17944 	 -0.650796 	 0.0145176 	 -0.196817 	 -0.0815247
28.9637 	 -0.0741963 	 0.178892 	 -0.646398 	 0.0147953 	 -0.168428 	 -0.0814997
28.9767 	 -0.0879781 	 0.178377 	 -0.641548 	 0.0150573 	 -0.139792 	 -0.0814633
28.9897 	 -0.101941 	 0.177931 	 -0.636226 	 0.0152598 	 -0.110914 	 -0.0813997
29.0026 	 -0.116074 	 0.177489 	 -0.630512 	 0.0155125 	 -0.0818386 	 -0.0812988
29.0156 	 -0.130325 	 0.177048 	 -0.624523 	 0.0158285 	 -0.0525798 	 -0.0811559
29.0286 	 -0.144572 	 0.176602 	 -0.617972 	 0.0161951 	 -0.0231672 	 -0.08098
29.0416 	 -0.158761 	 0.176093 	 -0.611515 	 0.0166569 	 0.00616212 	 -0.0807415
29.0546 	 -0.172535 	 0.175514 	 -0.605046 	 0.017156 	 0.0354788 	 -0.0804414
29.0676 	 -0.185736 	 0.17496 	 -0.598638 	 0.0176015 	 0.0647845 	 -0.0801505
29.0806 	 -0.198399 	 0.174409 	 -0.592045 	 0.0180223 	 0.0940711 	 -0.0798757
29.0937 	 -0.210635 	 0.17384 	 -0.584924 	 0.0184504 	 0.123377 	 -0.0796029
29.1067 	 -0.222549 	 0.173197 	 -0.577227 	 0.0189598 	 0.152678 	 -0.079314
29.1198 	 -0.233901 	 0.172604 	 -0.568819 	 0.0193714 	 0.182077 	 -0.0788918
29.1328 	 -0.244884 	 0.171993 	 -0.560272 	 0.0198338 	 0.211081 	 -0.0783961
29.1458 	 -0.255538 	 0.171399 	 -0.551403 	 0.0202983 	 0.239796 	 -0.0779147
29.1586 	 -0.265964 	 0.170756 	 -0.542549 	 0.0208665 	 0.267987 	 -0.0773991
29.1714 	 -0.276056 	 0.170016 	 -0.533222 	 0.0215335 	 0.295786 	 -0.0768372
29.1841 	 -0.285712 	 0.169328 	 -0.523407 	 0.0221513 	 0.323177 	 -0.0763155
29.1967 	 -0.294747 	 0.168673 	 -0.512957 	 0.0227889 	 0.350306 	 -0.0759046
29.2092 	 -0.303363 	 0.167988 	 -0.502513 	 0.0235553 	 0.376808 	 -0.0755949
29.2216 	 -0.311584 	 0.167289 	 -0.492198 	 0.0243636 	 0.402851 	 -0.0753229
29.2339 	 -0.31949 	 0.166566 	 -0.481581 	 0.0252151 	 0.428563 	 -0.0751262
29.2462 	 -0.327285 	 0.165939 	 -0.470469 	 0.0259426 	 0.454028 	 -0.0749602
29.2584 	 -0.334896 	 0.165375 	 -0.458861 	 0.0266301 	 0.479259 	 -0.0748509
29.2705 	 -0.342096 	 0.164865 	 -0.447385 	 0.0272759 	 0.503091 	 -0.0747505
29.282 	 -0.348715 	 0.164327 	 -0.436512 	 0.0279844 	 0.525293 	 -0.0746279
29.293 	 -0.354454 	 0.163778 	 -0.425556 	 0.0286411 	 0.546307 	 -0.0745999
